CAMPAIGN,SUBCAMPAING,PHYS_GROUP,PROJECT,STEP,REQUEST,STATUS,TASK_ID,TASKNAME,HASHTAG_LIST,EVENTS_TOTAL,T_EVENTS_REQUESTED,T_STAMP
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188141,mc16_13TeV.361607.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZqqll_mll20.recon.e4711_s3126_r9364,"2jet,2lepton,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak",495000,0,2017-06-29 13:15:24.361131
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188154,mc16_13TeV.361610.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZqqll_mqq20mll20.recon.e4711_s3126_r9364,"2jet,2lepton,MC16a_CP,PowhegPy8EG,ZZ,diboson,electroweak",1330000,0,2017-06-29 13:15:24.363393
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188166,mc16_13TeV.410013.PowhegPythiaEvtGen_P2012_Wt_inclusive_top.recon.e3753_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,Wt,inclusive,singleTop,top",1665000,0,2017-06-29 13:15:24.365903
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188172,mc16_13TeV.410014.PowhegPythiaEvtGen_P2012_Wt_inclusive_antitop.recon.e3753_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,Wt,inclusive,singleTop,top",1665000,0,2017-06-29 13:15:24.367040
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188178,mc16_13TeV.410025.PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_top.recon.e3998_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,sChannel,singleTop,top",335000,0,2017-06-29 13:15:24.367986
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188185,mc16_13TeV.410011.PowhegPythiaEvtGen_P2012_singletop_tchan_lept_top.recon.e3824_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,lepton,singleTop,top",1665000,0,2017-06-29 13:15:24.368897
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188192,mc16_13TeV.423300.Pythia8EvtGen_A14NNPDF23LO_perf_JF17.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",6665000,0,2017-06-29 13:15:24.369827
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188205,mc16_13TeV.423302.Pythia8EvtGen_A14NNPDF23LO_perf_JF35.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",6665000,0,2017-06-29 13:15:24.372417
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188211,mc16_13TeV.423303.Pythia8EvtGen_A14NNPDF23LO_perf_JF50.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",6665000,0,2017-06-29 13:15:24.373398
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188218,mc16_13TeV.301254.Pythia8EvtGen_A14NNPDF23LO_Wprime_WZqqqq_m400.recon.e3749_s3126_r9364,"MC16a_CP,Pythia8EvtGen,SSM,Wprime,exotic,jets",25000,0,2017-06-29 13:15:24.374744
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188225,mc16_13TeV.301257.Pythia8EvtGen_A14NNPDF23LO_Wprime_WZqqqq_m1000.recon.e3749_s3126_r9364,"MC16a_CP,Pythia8EvtGen,SSM,Wprime,exotic,jets",35000,0,2017-06-29 13:15:24.376329
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188231,mc16_13TeV.301287.Pythia8EvtGen_A14NNPDF23LO_Wprime_WZqqqq_m5000.recon.e3743_s3126_r9364,"MC16a_CP,Pythia8EvtGen,SSM,Wprime,exotic,jets",65000,0,2017-06-29 13:15:24.376919
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188237,mc16_13TeV.301322.Pythia8EvtGen_A14NNPDF23LO_zprime400_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.377473
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188243,mc16_13TeV.301323.Pythia8EvtGen_A14NNPDF23LO_zprime500_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.378705
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188250,mc16_13TeV.301324.Pythia8EvtGen_A14NNPDF23LO_zprime750_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.379510
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188257,mc16_13TeV.301325.Pythia8EvtGen_A14NNPDF23LO_zprime1000_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",200000,0,2017-06-29 13:15:24.380709
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188263,mc16_13TeV.301326.Pythia8EvtGen_A14NNPDF23LO_zprime1250_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.382102
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188270,mc16_13TeV.301327.Pythia8EvtGen_A14NNPDF23LO_zprime1500_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.382682
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188276,mc16_13TeV.301328.Pythia8EvtGen_A14NNPDF23LO_zprime1750_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.383199
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188282,mc16_13TeV.301329.Pythia8EvtGen_A14NNPDF23LO_zprime2000_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.383938
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188290,mc16_13TeV.301330.Pythia8EvtGen_A14NNPDF23LO_zprime2250_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.384637
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188297,mc16_13TeV.301331.Pythia8EvtGen_A14NNPDF23LO_zprime2500_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.385205
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188304,mc16_13TeV.301332.Pythia8EvtGen_A14NNPDF23LO_zprime2750_tt.recon.e4061_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.385992
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188312,mc16_13TeV.301333.Pythia8EvtGen_A14NNPDF23LO_zprime3000_tt.recon.e3723_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",200000,0,2017-06-29 13:15:24.386845
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188318,mc16_13TeV.301334.Pythia8EvtGen_A14NNPDF23LO_zprime4000_tt.recon.e3723_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.387326
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188324,mc16_13TeV.301335.Pythia8EvtGen_A14NNPDF23LO_zprime5000_tt.recon.e3723_s3126_r9364,"BSM,MC16a_CP,Pythia8EvtGen,Zprime,exotic,resonance,ttbar",135000,0,2017-06-29 13:15:24.387933
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188330,mc16_13TeV.301489.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M400.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",65000,0,2017-06-29 13:15:24.388746
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188337,mc16_13TeV.301493.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M800.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",45000,0,2017-06-29 13:15:24.389410
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188344,mc16_13TeV.301497.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M1200.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",65000,0,2017-06-29 13:15:24.389960
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188349,mc16_13TeV.301501.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M1600.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",65000,0,2017-06-29 13:15:24.391048
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188356,mc16_13TeV.301503.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M2000.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",60000,0,2017-06-29 13:15:24.392344
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188362,mc16_13TeV.301505.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M2500.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",40000,0,2017-06-29 13:15:24.393907
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188369,mc16_13TeV.301507.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M3000.recon.e3820_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",55000,0,2017-06-29 13:15:24.394472
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188376,mc16_13TeV.361054.Sherpa_CT10_SinglePhotonPt1000_2000_CVetoBVeto.recon.e3587_s3126_r9364,"GammaJets,MC16a_CP,SM,Sherpa,photon",335000,0,2017-06-29 13:15:24.395184
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188383,mc16_13TeV.361057.Sherpa_CT10_SinglePhotonPt2000_4000_CVetoBVeto.recon.e3587_s3126_r9364,"GammaJets,MC16a_CP,SM,Sherpa,photon",65000,0,2017-06-29 13:15:24.396593
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188391,mc16_13TeV.361510.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_Np0.recon.e3898_s3126_r9364,"MC16a_CP,MadGraphPythia8EvtGen,Z,drellYan,electron,jets",4595000,0,2017-06-29 13:15:24.397375
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188397,mc16_13TeV.361511.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_Np1.recon.e3898_s3126_r9364,"MC16a_CP,MadGraphPythia8EvtGen,Z,drellYan,electron,jets",2400000,0,2017-06-29 13:15:24.398403
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188403,mc16_13TeV.361512.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_Np2.recon.e3898_s3126_r9364,"MC16a_CP,MadGraphPythia8EvtGen,Z,drellYan,electron,jets",1700000,0,2017-06-29 13:15:24.399189
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188417,mc16_13TeV.361514.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_Np4.recon.e3898_s3126_r9364,"MC16a_CP,MadGraphPythia8EvtGen,Z,drellYan,electron,jets",150000,0,2017-06-29 13:15:24.401633
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188423,mc16_13TeV.361600.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WWlvlv.recon.e4616_s3126_r9364,"2lepton,MC16a_CP,PowhegPy8EG,WW,diboson,electroweak,neutrino",10000000,0,2017-06-29 13:15:24.402202
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188430,mc16_13TeV.361601.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvll_mll4.recon.e4475_s3126_r9364,"3lepton,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak,neutrino",6675000,0,2017-06-29 13:15:24.403313
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188436,mc16_13TeV.361602.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvvv_mll4.recon.e4054_s3126_r9364,"1lepton,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak,neutrino",655000,0,2017-06-29 13:15:24.404203
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188441,mc16_13TeV.361603.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZllll_mll4.recon.e4475_s3126_r9364,"4lepton,MC16a_CP,PowhegPy8EG,ZZ,diboson,electroweak",2655000,0,2017-06-29 13:15:24.406217
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188448,mc16_13TeV.361604.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZvvll_mll4.recon.e4475_s3126_r9364,"2lepton,MC16a_CP,PowhegPy8EG,ZZ,diboson,electroweak,neutrino",665000,0,2017-06-29 13:15:24.407191
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188463,mc16_13TeV.361607.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZqqll_mll20.recon.e4711_s3126_r9364,"2jet,2lepton,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak",995000,0,2017-06-29 13:15:24.408787
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188479,mc16_13TeV.361610.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_ZZqqll_mqq20mll20.recon.e4711_s3126_r9364,"2jet,2lepton,MC16a_CP,PowhegPy8EG,ZZ,diboson,electroweak",2660000,0,2017-06-29 13:15:24.410668
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188491,mc16_13TeV.410012.PowhegPythiaEvtGen_P2012_singletop_tchan_lept_antitop.recon.e3824_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,lepton,singleTop,top",3335000,0,2017-06-29 13:15:24.412070
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188503,mc16_13TeV.410013.PowhegPythiaEvtGen_P2012_Wt_inclusive_top.recon.e3753_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,Wt,inclusive,singleTop,top",3335000,0,2017-06-29 13:15:24.413960
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188527,mc16_13TeV.410025.PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_top.recon.e3998_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,sChannel,singleTop,top",665000,0,2017-06-29 13:15:24.416508
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188540,mc16_13TeV.410011.PowhegPythiaEvtGen_P2012_singletop_tchan_lept_top.recon.e3824_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,lepton,singleTop,top",3335000,0,2017-06-29 13:15:24.418066
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188552,mc16_13TeV.423300.Pythia8EvtGen_A14NNPDF23LO_perf_JF17.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",13335000,0,2017-06-29 13:15:24.419087
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188564,mc16_13TeV.423301.Pythia8EvtGen_A14NNPDF23LO_perf_JF23.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",13335000,0,2017-06-29 13:15:24.420269
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188575,mc16_13TeV.423302.Pythia8EvtGen_A14NNPDF23LO_perf_JF35.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",13335000,0,2017-06-29 13:15:24.421775
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,done,11188588,mc16_13TeV.423303.Pythia8EvtGen_A14NNPDF23LO_perf_JF50.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",13330000,0,2017-06-29 13:15:24.422966
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188148,mc16_13TeV.361609.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvqq_mqq20.recon.e4711_s3126_r9364,"1lepton,2jet,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak,neutrino",3270000,0,2017-06-29 13:15:24.362308
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188159,mc16_13TeV.410012.PowhegPythiaEvtGen_P2012_singletop_tchan_lept_antitop.recon.e3824_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,lepton,singleTop,top",1663000,0,2017-06-29 13:15:24.364815
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188198,mc16_13TeV.423301.Pythia8EvtGen_A14NNPDF23LO_perf_JF23.recon.e3848_s3126_r9364,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",6650000,0,2017-06-29 13:15:24.371015
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188410,mc16_13TeV.361513.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_Np3.recon.e3898_s3126_r9364,"MC16a_CP,MadGraphPythia8EvtGen,Z,drellYan,electron,jets",424000,0,2017-06-29 13:15:24.400546
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188456,mc16_13TeV.361606.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WWlvqq.recon.e4711_s3126_r9364,"1lepton,2jet,MC16a_CP,PowhegPy8EG,WW,diboson,electroweak,neutrino",2934000,0,2017-06-29 13:15:24.407999
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188470,mc16_13TeV.361609.PowhegPy8EG_CT10nloME_AZNLOCTEQ6L1_WZlvqq_mqq20.recon.e4711_s3126_r9364,"1lepton,2jet,MC16a_CP,PowhegPy8EG,WZ,diboson,electroweak,neutrino",6549000,0,2017-06-29 13:15:24.409580
mc16,mc16a,MCGN,mc16_13TeV,Reco,11198,finished,11188516,mc16_13TeV.410014.PowhegPythiaEvtGen_P2012_Wt_inclusive_antitop.recon.e3753_s3126_r9364,"MC16a_CP,PowhegPythiaEvtGen,SM,Wt,inclusive,singleTop,top",3333000,0,2017-06-29 13:15:24.414917
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185894,mc16_13TeV.363123.MGPy8EG_N30NLO_Zmumu_Ht0_70_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",655000,0,2017-06-29 13:15:24.243077
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185899,mc16_13TeV.363124.MGPy8EG_N30NLO_Zmumu_Ht0_70_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",190000,0,2017-06-29 13:15:24.244201
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185904,mc16_13TeV.363125.MGPy8EG_N30NLO_Zmumu_Ht0_70_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",165000,0,2017-06-29 13:15:24.244849
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185909,mc16_13TeV.363126.MGPy8EG_N30NLO_Zmumu_Ht70_140_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",660000,0,2017-06-29 13:15:24.245281
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185916,mc16_13TeV.363127.MGPy8EG_N30NLO_Zmumu_Ht70_140_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",335000,0,2017-06-29 13:15:24.246334
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185921,mc16_13TeV.363128.MGPy8EG_N30NLO_Zmumu_Ht70_140_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",130000,0,2017-06-29 13:15:24.247328
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185926,mc16_13TeV.363129.MGPy8EG_N30NLO_Zmumu_Ht140_280_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",655000,0,2017-06-29 13:15:24.248433
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185931,mc16_13TeV.363130.MGPy8EG_N30NLO_Zmumu_Ht140_280_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",325000,0,2017-06-29 13:15:24.250061
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185936,mc16_13TeV.363131.MGPy8EG_N30NLO_Zmumu_Ht140_280_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",260000,0,2017-06-29 13:15:24.251102
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185941,mc16_13TeV.363132.MGPy8EG_N30NLO_Zmumu_Ht280_500_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",265000,0,2017-06-29 13:15:24.251660
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185946,mc16_13TeV.363133.MGPy8EG_N30NLO_Zmumu_Ht280_500_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",130000,0,2017-06-29 13:15:24.252424
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185951,mc16_13TeV.363134.MGPy8EG_N30NLO_Zmumu_Ht280_500_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",80000,0,2017-06-29 13:15:24.252950
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185957,mc16_13TeV.363135.MGPy8EG_N30NLO_Zmumu_Ht500_700_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",65000,0,2017-06-29 13:15:24.253627
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185962,mc16_13TeV.363136.MGPy8EG_N30NLO_Zmumu_Ht500_700_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",65000,0,2017-06-29 13:15:24.254455
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185967,mc16_13TeV.363137.MGPy8EG_N30NLO_Zmumu_Ht500_700_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",24000,0,2017-06-29 13:15:24.254937
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185972,mc16_13TeV.363138.MGPy8EG_N30NLO_Zmumu_Ht700_1000_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",5000,0,2017-06-29 13:15:24.255502
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185977,mc16_13TeV.363139.MGPy8EG_N30NLO_Zmumu_Ht700_1000_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",5000,0,2017-06-29 13:15:24.255964
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185982,mc16_13TeV.363140.MGPy8EG_N30NLO_Zmumu_Ht700_1000_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",4500,0,2017-06-29 13:15:24.256551
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185987,mc16_13TeV.363141.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",4500,0,2017-06-29 13:15:24.257451
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11185994,mc16_13TeV.363142.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000,0,2017-06-29 13:15:24.258677
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186002,mc16_13TeV.363143.MGPy8EG_N30NLO_Zmumu_Ht1000_2000_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000,0,2017-06-29 13:15:24.259645
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186012,mc16_13TeV.363144.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000,0,2017-06-29 13:15:24.260737
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186020,mc16_13TeV.363145.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000,0,2017-06-29 13:15:24.262023
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186031,mc16_13TeV.363146.MGPy8EG_N30NLO_Zmumu_Ht2000_E_CMS_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000,0,2017-06-29 13:15:24.262604
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186040,mc16_13TeV.363147.MGPy8EG_N30NLO_Zee_Ht0_70_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1000000,0,2017-06-29 13:15:24.263368
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186048,mc16_13TeV.363148.MGPy8EG_N30NLO_Zee_Ht0_70_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",335000,0,2017-06-29 13:15:24.264322
