REQUEST_ID,DESCRIPTION,REFERENCE_LINK,PHYS_GROUP,ENERGY_GEV,PROJECT,STEP,TASKID,STATUS,TIMESTAMP,CONTAINER_NAME,CONTAINER_TYPE,HASHTAG_LIST
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340717,done,2016-12-28 16:17:32.385381,mc16_13TeV.370132.MGPy8EG_A14N_GG_ttn1_1400_5000_400.recon.AOD.e4049_s2997_r8957/,AOD,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,merge,11354531,done,2017-05-24 20:16:30.186908,mc16_13TeV.301051.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2250M2500.merge.AOD.e3649_s3155_r9476_r9315/,AOD,
12557,TauCP MC16 boosted ditau samples - G->ZZ->4tau - part1: mc15 evgen,https://its.cern.ch/jira/browse/ATLMCPROD-4820,TAUP,13000,mc15_13TeV,evgen,11519041,done,2017-06-25 21:14:33.233032,mc15_13TeV.425302.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_ZZ_4tau_c10_M1750.evgen.EVNT.e6091/,EVNT,
10089,HITS files for Sample T production,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,simul,10230549,done,2016-12-18 19:32:45.399280,mc16_13TeV.341566.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_bb.simul.HITS.e4397_s2997/,HITS,
9466,MC16 HITS productions for ttbar and Zprime samples,https://its.cern.ch/jira/browse/ATLMCPROD-3729,FTAG,13000,mc16_13TeV,simul,9735049,done,2017-06-23 16:10:31.429077,mc16_13TeV.301329.Pythia8EvtGen_A14NNPDF23LO_zprime2000_tt.simul.HITS.e4061_s2997/,HITS,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10872806,done,2017-03-03 17:39:40.511057,mc16_13TeV.361022.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W.recon.log.e3668_s2997_r9191/,log,
9484,tauCP priority 0+ request : mc16a simulation of Z->tau tau and DY-> tautau events ,https://its.cern.ch/jira/browse/ATLMCPROD-3737,TAUP,13000,mc16_13TeV,simul,9756845,done,2017-06-23 16:10:32.268672,mc16_13TeV.301058.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_5000M.simul.log.e3649_s2997/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10886019,done,2017-03-04 12:16:38.415995,mc16_13TeV.341091.PowhegPythia8EvtGen_CT10_AZNLO_ZH125J_MINLO_vevebb_VpT.recon.log.e4397_s2997_r9191/,log,
7862,MC Samples for OFC Checks (Simulation Step),https://its.cern.ch/jira/browse/ATLMCPROD-3192,SIMU,13000,mc16_valid,simul,9206247,finished,2016-08-18 11:33:52.641192,mc16_valid.361035.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_high.simul.HITS.e3581_s2951/,HITS,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,merge,11354482,done,2017-05-22 16:33:47.501602,mc16_13TeV.301047.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1250M1500.merge.AOD.e3649_s3155_r9476_r9315/,AOD,
9486,tauCP priority 0+ request : mc16a simulation of JZxW events ,https://its.cern.ch/jira/browse/ATLMCPROD-3745,TAUP,13000,mc16_13TeV,merge,10226338,finished,2017-06-23 16:10:59.909499,mc16_13TeV.361020.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0W.merge.AOD.e3569_s2997_r8903_r8906/,AOD,
9474,Priority 0+ simulation of single-particles,https://its.cern.ch/jira/browse/ATLMCPROD-3736,EGAM,13000,mc16_13TeV,recon,10527776,finished,2017-06-23 16:11:27.251755,mc16_13TeV.423001.ParticleGun_single_photon_egammaET.recon.AOD.e3566_s3007_r9028/,AOD,
10662,tauCP priority 0+ request : mc16a re-reconstruction of Z->tau tau and DY-> tautau events,https://its.cern.ch/jira/browse/ATLMCPROD-4265,TAUP,13000,mc16_13TeV,recon,10585433,done,2017-06-23 16:11:28.351504,mc16_13TeV.301047.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1250M1500.recon.log.e3649_s2997_r9064/,log,
9466,MC16 HITS productions for ttbar and Zprime samples,https://its.cern.ch/jira/browse/ATLMCPROD-3729,FTAG,13000,mc16_13TeV,recon,10043677,done,2017-06-23 16:10:48.309700,mc16_13TeV.301929.Pythia8EvtGen_A14NNPDF23LO_Zprimebb4000.recon.log.e3889_s2997_r8791/,log,
10986,MC16a EGAM save calibration hits,https://its.cern.ch/jira/browse/ATLMCPROD-4341,MCGN,13000,mc16_13TeV,simul,10712542,done,2017-06-23 16:11:30.931249,mc16_13TeV.423001.ParticleGun_single_photon_egammaET.simul.log.e3566_s3113/,log,
10666,tauCP priority 0+ request : mc16a re-reconstruction of dijet events,https://its.cern.ch/jira/browse/ATLMCPROD-4268,TAUP,13000,mc16_13TeV,recon,10618539,aborted,2017-02-18 07:17:06.524999,mc16_13TeV.361028.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W.recon.AOD.e3569_s2997_r9064/,AOD,
10666,tauCP priority 0+ request : mc16a re-reconstruction of dijet events,https://its.cern.ch/jira/browse/ATLMCPROD-4268,TAUP,13000,mc16_13TeV,recon,10618523,aborted,2017-02-18 07:17:06.518369,mc16_13TeV.361027.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ7W.recon.log.e3668_s2997_r9064/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10872661,done,2017-03-03 13:18:18.492640,mc16_13TeV.341156.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_tautaulh.recon.RDO.e3888_s2997_r9191/,RDO,
9485,tauCP priority 0+ request : mc16a simulation of DY-> ee events ,https://its.cern.ch/jira/browse/ATLMCPROD-3744,TAUP,13000,mc16_13TeV,merge,10226743,done,2016-12-19 11:13:20.036889,mc16_13TeV.301003.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_400M600.merge.log.e3649_s2997_r8903_r8906/,log,
9485,tauCP priority 0+ request : mc16a simulation of DY-> ee events ,https://its.cern.ch/jira/browse/ATLMCPROD-3744,TAUP,13000,mc16_13TeV,recon,10215089,finished,2017-06-23 16:10:59.407205,mc16_13TeV.301018.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_5000M.recon.AOD.e3649_s2997_r8903/,AOD,
9486,tauCP priority 0+ request : mc16a simulation of JZxW events ,https://its.cern.ch/jira/browse/ATLMCPROD-3745,TAUP,13000,mc16_13TeV,recon,10198512,obsolete,2017-01-11 01:11:27.908863,mc16_13TeV.361028.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W.recon.log.e3569_s2997_r8903/,log,
9486,tauCP priority 0+ request : mc16a simulation of JZxW events ,https://its.cern.ch/jira/browse/ATLMCPROD-3745,TAUP,13000,mc16_13TeV,recon,10198512,obsolete,2017-01-11 01:11:27.908863,mc16_13TeV.361028.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W.recon.AOD.e3569_s2997_r8903/,AOD,
10260,Single nu with full pile-up truth in MC16,https://its.cern.ch/jira/browse/ATLMCPROD-4158,IDTR,13000,mc16_13TeV,recon,10429686,finished,2017-06-23 16:11:25.272074,mc16_13TeV.159000.ParticleGenerator_nu_E50.recon.RDO.e3711_s2997_r8975/,RDO,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,simul,11293904,done,2017-06-25 21:14:22.119201,mc16_13TeV.301044.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_600M800.simul.log.e3649_s3156/,log,
12014,tauCP request: MC16a Systematic Sample - Different generator configurations,https://its.cern.ch/jira/browse/ATLMCPROD-4686,TAUP,13000,mc16_13TeV,merge,11293556,done,2017-05-25 03:15:36.116155,mc16_13TeV.425008.PowhegPythia8EvtGen_AZNLOCTEQ6L1_MPIDown_Ztautau.merge.log.e4958_s3126_r9364_r9315/,log,
12014,tauCP request: MC16a Systematic Sample - Different generator configurations,https://its.cern.ch/jira/browse/ATLMCPROD-4686,TAUP,13000,mc16_13TeV,merge,11293556,done,2017-05-25 03:15:36.116155,mc16_13TeV.425008.PowhegPythia8EvtGen_AZNLOCTEQ6L1_MPIDown_Ztautau.merge.AOD.e4958_s3126_r9364_r9315/,AOD,
11709,Production of Jpsi low pT (>2.5 GeV) for Rel21,https://its.cern.ch/jira/browse/ATLMCPROD-4603,MUON,13000,mc16_13TeV,merge,11373382,done,2017-06-25 21:14:26.778652,mc16_13TeV.300000.Pythia8BPhotospp_A14_CTEQ6L1_pp_Jpsimu2p5mu2p5.merge.AOD.e3989_s3126_r9364_r9315/,AOD,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340580,done,2016-12-24 08:36:58.738833,mc16_13TeV.341157.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_tautauhh.recon.AOD.e3888_s2997_r8957/,AOD,
11363,Validation of MC16a. Clone from request 11034. Details - here: https://its.cern.ch/jira/browse/ATLMCPROD-4459,,VALI,13000,mc16_valid,simul,11156348,done,2017-06-08 10:35:52.399433,mc16_valid.301042.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_250M400.simul.log.e3649_s3126/,log,
9484,tauCP priority 0+ request : mc16a simulation of Z->tau tau and DY-> tautau events ,https://its.cern.ch/jira/browse/ATLMCPROD-3737,TAUP,13000,mc16_13TeV,merge,10226678,done,2016-12-17 00:37:01.749702,mc16_13TeV.301040.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_120M180.merge.log.e3649_s2997_r8903_r8906/,log,
12012,tauCP request: MC16a Systematic Sample - Different Physics List,https://its.cern.ch/jira/browse/ATLMCPROD-4684,TAUP,13000,mc16_13TeV,simul,11294462,done,2017-05-24 10:14:58.190750,mc16_13TeV.301053.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2750M3000.simul.HITS.e3649_s3169/,HITS,
9541,MC16a PowhegZmumu,https://its.cern.ch/jira/browse/ATLMCPROD-3770,JETM,13000,mc16_13TeV,simul,9794988,finished,2017-06-23 16:10:34.010052,mc16_13TeV.361107.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zmumu.simul.HITS.e3601_s2997/,HITS,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,recon,11355083,done,2017-06-25 21:14:26.168018,mc16_13TeV.301058.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_5000M.recon.AOD.e3649_s3157_r9478/,AOD,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10872734,done,2017-03-05 12:34:39.665884,mc16_13TeV.410007.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad.recon.AOD.e4135_s2997_r9191/,AOD,
8786,Single Particle Samples for MC16 Pre-Production,https://its.cern.ch/jira/browse/ATLMCPROD-3337,SIMU,13000,mc16_13TeV,merge,9411488,done,2017-06-23 16:10:18.996273,mc16_13TeV.428002.ParticleGun_single_piminus_logE0p2to2000.merge.AOD.e3501_s2955_r8487_r8423/,AOD,
8786,Single Particle Samples for MC16 Pre-Production,https://its.cern.ch/jira/browse/ATLMCPROD-3337,SIMU,13000,mc16_13TeV,merge,9411488,done,2017-06-23 16:10:18.996273,mc16_13TeV.428002.ParticleGun_single_piminus_logE0p2to2000.merge.log.e3501_s2955_r8487_r8423/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10886007,done,2017-06-25 21:14:03.911371,mc16_13TeV.301399.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_ZZ4nu.recon.ESD.e3909_s2997_r9191/,ESD,
9330,[Validation priority]  MC16 NN Training/Validation,https://its.cern.ch/jira/browse/ATLMCPROD-3666,IDTR,13000,mc16_valid,recon,9730069,done,2017-06-23 16:10:31.122615,mc16_valid.410000.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad.recon.DAOD_IDTIDE.e3698_s2995_r8618/,DAOD_IDTIDE,
9330,[Validation priority]  MC16 NN Training/Validation,https://its.cern.ch/jira/browse/ATLMCPROD-3666,IDTR,13000,mc16_valid,recon,9730069,done,2017-06-23 16:10:31.122615,mc16_valid.410000.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad.recon.log.e3698_s2995_r8618/,log,
10663,tauCP priority 0+ request : mc16a re-reconstruction of Z->ee and DY-> ee events,https://its.cern.ch/jira/browse/ATLMCPROD-4266,TAUP,13000,mc16_13TeV,merge,10587381,done,2017-02-01 20:35:52.429499,mc16_13TeV.301005.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_800M1000.merge.log.e3649_s2997_r9064_r8996/,log,
9810,pre-MC16 A3 minbias,https://its.cern.ch/jira/browse/ATLMCPROD-3891,MCGN,13000,mc16_13TeV,merge,10138450,done,2016-12-07 05:13:59.449038,mc16_13TeV.361239.Pythia8EvtGen_A3NNPDF23LO_minbias_inelastic_high.merge.log.e4981_s2997_s3037/,log,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,recon,11354466,done,2017-05-24 20:16:30.176070,mc16_13TeV.301046.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1000M1250.recon.AOD.e3649_s3155_r9476/,AOD,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340460,done,2016-12-24 00:46:32.197756,mc16_13TeV.301038.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_5000M.recon.log.e3649_s2997_r8957/,log,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,simul,11293648,done,2017-06-25 21:14:22.093756,mc16_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600.simul.HITS.e3649_s3155/,HITS,
9484,tauCP priority 0+ request : mc16a simulation of Z->tau tau and DY-> tautau events ,https://its.cern.ch/jira/browse/ATLMCPROD-3737,TAUP,13000,mc16_13TeV,recon,10217255,done,2017-06-23 16:10:59.456476,mc16_13TeV.301057.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4500M5000.recon.AOD.e3649_s2997_r8903/,AOD,
9466,MC16 HITS productions for ttbar and Zprime samples,https://its.cern.ch/jira/browse/ATLMCPROD-3729,FTAG,13000,mc16_13TeV,recon,10216915,finished,2017-06-23 16:10:59.419968,mc16_13TeV.301334.Pythia8EvtGen_A14NNPDF23LO_zprime4000_tt.recon.AOD.e3723_s2997_r8903/,AOD,
10089,HITS files for Sample T production,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,simul,10230745,done,2016-12-16 14:14:31.776839,mc16_13TeV.361108.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Ztautau.simul.log.e3601_s2997/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,recon,10886075,done,2017-03-05 00:37:02.614164,mc16_13TeV.423200.Pythia8B_A14_CTEQ6L1_Jpsie3e3.recon.AOD.e3869_s2997_r9191/,AOD,
9485,tauCP priority 0+ request : mc16a simulation of DY-> ee events ,https://its.cern.ch/jira/browse/ATLMCPROD-3744,TAUP,13000,mc16_13TeV,merge,10226741,finished,2016-12-18 01:14:39.310306,mc16_13TeV.301002.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_250M400.merge.AOD.e3649_s2997_r8903_r8906/,AOD,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,merge,11354920,done,2017-06-02 15:34:30.040592,mc16_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600.merge.log.e3649_s3157_r9478_r9315/,log,
10058,Updated Minbias samples for MC16,https://its.cern.ch/jira/browse/ATLMCPROD-3981,SIMU,13000,mc16_13TeV,simul,10142853,done,2017-06-23 16:10:55.091670,mc16_13TeV.361239.Pythia8EvtGen_A3NNPDF23LO_minbias_inelastic_high.simul.HITS.e4981_s3035/,HITS,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340666,done,2016-12-24 16:22:41.806423,mc16_13TeV.341566.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_bb.recon.RDO.e4397_s2997_r8957/,RDO,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,simul,11294097,done,2017-06-25 21:14:22.145352,mc16_13TeV.301045.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_800M1000.simul.HITS.e3649_s3157/,HITS,
8786,Single Particle Samples for MC16 Pre-Production,https://its.cern.ch/jira/browse/ATLMCPROD-3337,SIMU,13000,mc16_13TeV,recon,10680129,finished,2017-06-23 16:11:30.300231,mc16_13TeV.428000.ParticleGun_single_pi0_logE0p2to2000.recon.log.e3496_s3007_r9099/,log,
8786,Single Particle Samples for MC16 Pre-Production,https://its.cern.ch/jira/browse/ATLMCPROD-3337,SIMU,13000,mc16_13TeV,recon,10680129,finished,2017-06-23 16:11:30.300231,mc16_13TeV.428000.ParticleGun_single_pi0_logE0p2to2000.recon.AOD.e3496_s3007_r9099/,AOD,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,recon,11354988,done,2017-06-25 21:14:26.159315,mc16_13TeV.301049.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1750M2000.recon.AOD.e3649_s3157_r9478/,AOD,
9486,tauCP priority 0+ request : mc16a simulation of JZxW events ,https://its.cern.ch/jira/browse/ATLMCPROD-3745,TAUP,13000,mc16_13TeV,merge,10226269,finished,2017-06-23 16:10:59.900604,mc16_13TeV.361021.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W.merge.AOD.e3569_s2997_r8903_r8906/,AOD,
9484,tauCP priority 0+ request : mc16a simulation of Z->tau tau and DY-> tautau events ,https://its.cern.ch/jira/browse/ATLMCPROD-3737,TAUP,13000,mc16_13TeV,merge,10226680,done,2016-12-21 22:43:04.796549,mc16_13TeV.301041.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_180M250.merge.AOD.e3649_s2997_r8903_r8906/,AOD,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,merge,10872663,done,2017-03-03 19:43:18.246252,mc16_13TeV.341156.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_VBFH125_tautaulh.merge.AOD.e3888_s2997_r9191_r9128/,AOD,
10089,HITS files for Sample T production,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,simul,10230716,done,2016-12-16 10:13:25.866921,mc16_13TeV.361020.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0W.simul.log.e3569_s2997/,log,
10058,Updated Minbias samples for MC16,https://its.cern.ch/jira/browse/ATLMCPROD-3981,SIMU,13000,mc16_13TeV,simul,10142872,done,2016-12-12 19:15:21.034247,mc16_13TeV.361239.Pythia8EvtGen_A3NNPDF23LO_minbias_inelastic_high.simul.HITS.e4981_s3034/,HITS,
10666,tauCP priority 0+ request : mc16a re-reconstruction of dijet events,https://its.cern.ch/jira/browse/ATLMCPROD-4268,TAUP,13000,mc16_13TeV,recon,10618295,done,2017-06-23 16:11:29.116145,mc16_13TeV.361020.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0W.recon.log.e3569_s2997_r9064/,log,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,recon,11354739,done,2017-05-22 19:35:17.832554,mc16_13TeV.301049.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1750M2000.recon.log.e3649_s3156_r9477/,log,
10089,HITS files for Sample T production,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,simul,10230560,done,2017-06-23 16:11:00.400087,mc16_13TeV.361107.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Zmumu.simul.log.e3601_s2997/,log,
9486,tauCP priority 0+ request : mc16a simulation of JZxW events ,https://its.cern.ch/jira/browse/ATLMCPROD-3745,TAUP,13000,mc16_13TeV,merge,10226310,obsolete,2016-12-26 17:57:10.011591,mc16_13TeV.361029.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ9W.merge.log.e3569_s2997_r8903_r8906/,log,
7862,MC Samples for OFC Checks (Simulation Step),https://its.cern.ch/jira/browse/ATLMCPROD-3192,SIMU,13000,mc16_valid,merge,9206240,done,2016-08-14 13:32:56.289560,mc16_valid.361034.Pythia8EvtGen_A2MSTW2008LO_minbias_inelastic_low.merge.HITS.e3581_s2951_s2939/,HITS,
9484,tauCP priority 0+ request : mc16a simulation of Z->tau tau and DY-> tautau events ,https://its.cern.ch/jira/browse/ATLMCPROD-3737,TAUP,13000,mc16_13TeV,merge,10226708,finished,2016-12-18 10:32:14.738230,mc16_13TeV.301053.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2750M3000.merge.log.e3649_s2997_r8903_r8906/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,merge,10872693,done,2017-03-03 21:41:30.854017,mc16_13TeV.361104.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminusmunu.merge.log.e3601_s2997_r9191_r9128/,log,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,merge,10872693,done,2017-03-03 21:41:30.854017,mc16_13TeV.361104.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminusmunu.merge.AOD.e3601_s2997_r9191_r9128/,AOD,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340611,done,2016-12-24 00:46:32.308902,mc16_13TeV.341541.aMcAtNloPythia8EvtGen_A14NNPDF23LO_Hplus4FS_H200_tb.recon.log.e4415_s2997_r8957/,log,
11915,Test of evgen etc for MC16,,VALI,13000,mc16_valid,merge,11319457,done,2017-05-12 00:34:01.904817,mc16_valid.424001.ParticleGun_single_mu_Pt500.merge.log.e3580_s3126_r9364_r9315_p3127/,log,
11448,ttbar MC16 samples with <mu>=60 and extra Pixel analog threshold tuning for 2017,https://its.cern.ch/jira/browse/ATLMCPROD-4489,IDTR,13000,mc16_13TeV,recon,11007872,done,2017-03-25 06:35:50.863303,mc16_13TeV.410000.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad.recon.DAOD_IDTRKVALID.e3698_s2995_r9258/,DAOD_IDTRKVALID,
12012,tauCP request: MC16a Systematic Sample - Different Physics List,https://its.cern.ch/jira/browse/ATLMCPROD-4684,TAUP,13000,mc16_13TeV,simul,11294485,done,2017-06-25 21:14:22.198764,mc16_13TeV.301056.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4000M4500.simul.HITS.e3649_s3169/,HITS,
10580,Evgen for mc16 test 5 split mixed mc16 and mc15,,MCGN,13000,mc15_13TeV,evgen,10480588,done,2017-06-23 16:11:26.452554,mc15_13TeV.426201.Pythia8EvtGen_A14NNPDF23LO_Wprime_WZqqqq_m40_m400.evgen.log.e5360/,log,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,merge,11354806,done,2017-05-25 11:14:58.960364,mc16_13TeV.301054.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_3000M3500.merge.AOD.e3649_s3156_r9477_r9315/,AOD,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,merge,10872731,done,2017-03-04 08:40:22.643918,mc16_13TeV.361024.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ4W.merge.AOD.e3668_s2997_r9191_r9128/,AOD,
10663,tauCP priority 0+ request : mc16a re-reconstruction of Z->ee and DY-> ee events,https://its.cern.ch/jira/browse/ATLMCPROD-4266,TAUP,13000,mc16_13TeV,merge,10587411,done,2017-02-01 08:14:03.834519,mc16_13TeV.301009.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_1750M2000.merge.log.e3649_s2997_r9064_r8996/,log,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340603,done,2016-12-24 00:46:32.302120,mc16_13TeV.341438.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH400W5_tautauhh.recon.log.e3943_s2997_r8957/,log,
9474,Priority 0+ simulation of single-particles,https://its.cern.ch/jira/browse/ATLMCPROD-3736,EGAM,13000,mc16_13TeV,merge,10527769,finished,2017-06-23 16:11:27.250375,mc16_13TeV.423000.ParticleGun_single_electron_egammaET.merge.log.e3566_s3007_r9028_r9039/,log,
10398,Digi+Reco sample T,https://its.cern.ch/jira/browse/ATLMCPROD-3986,TRIG,13000,mc16_13TeV,recon,10340416,done,2016-12-24 00:46:32.167033,mc16_13TeV.180593.Pythia8_AUMSTW2008LO_Wtaunu_3mu_noPhotos.recon.AOD.e3802_s2997_r8957/,AOD,
12013,tauCP request: MC16a Systematic Sample - Different detector geometry (3 samples),https://its.cern.ch/jira/browse/ATLMCPROD-4685,TAUP,13000,mc16_13TeV,recon,11354964,done,2017-05-24 09:14:40.173368,mc16_13TeV.301047.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1250M1500.recon.AOD.e3649_s3157_r9478/,AOD,
11107,A new digi plus reco sample T for trigger group,https://its.cern.ch/jira/browse/ATLMCPROD-4331,TRIG,13000,mc16_13TeV,merge,10872794,done,2017-03-04 04:21:21.758669,mc16_13TeV.301246.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM2000.merge.AOD.e3795_s2997_r9191_r9128/,AOD,
9485,tauCP priority 0+ request : mc16a simulation of DY-> ee events ,https://its.cern.ch/jira/browse/ATLMCPROD-3744,TAUP,13000,mc16_13TeV,simul,9756878,finished,2017-06-23 16:10:32.274625,mc16_13TeV.301002.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_250M400.simul.log.e3649_s2997/,log,
